name,description,ref,image,price,provider,category_level1,category_level2,category_level3,in_stock
L'odyssée,"RÉSUMÉ : L'ODYSSÉELa guerre de Troie est terminée depuis dix ans, mais le roi Ulysse erre toujours sur les mers, loin de sa patrie, Ithaque. Pour retrouver son épouse Pénélope et son fils Télémaque, le héros devra affronter des monstres terribles : un Cyclope, des sirènes, sans oublier la magicienne Circé... Ulysse sortira-t-il indemne de ces épreuves ? Ne perdra-t-il pas, au contact de ces êtres cruels, une part d'humanité ? TOUT POUR COMPRENDRE - Notes lexicales - Contexte culturel - Structure de l'oeuvre - Pour mieux interpréter - Repères chronologiques TOUT POUR RÉUSSIR - Avez-vous bien lu ? - Monstre, qui es-tu ? - L'écriture épique - Chantez avec l'aède GROUPEMENTS DE TEXTES - Monstrueux hôtes - Les monstres, métaphores des dangers de la mer - Ulysse, un héros mythique CAHIER ICONOGRAPHIQUE.AUTEURHOMERE/ARNOUXAGECollège",https://www.kibo.mg/tananarive/scolaire-et-universitaire/37849-l-odyssee.html,https://www.kibo.mg/tananarive/34549-home_default/l-odyssee.jpg,16000.0,Kibo,papeterie,scolaire-et-universitaire,__none__,1
L'Orchestre De Breme,RESUME : L'ORCHESTRE DE BREMEUn livre à lire seul dès la maternelleAUTEUR Alvarez/MachadoAGEMaternelle,https://www.kibo.mg/tananarive/scolaire-et-universitaire/11251-l-orchestre-de-breme.html,https://www.kibo.mg/tananarive/11689-home_default/l-orchestre-de-breme.jpg,29000.0,Kibo,papeterie,scolaire-et-universitaire,__none__,1
La belle et le clochard : joyeux noël,"RÉSUMÉ : LA BELLE ET LE CLOCHARD : JOYEUX NOËLLady, Clochard et leur famille préparent Noël. Mais tout ne va pas se passer comme prévu.AUTEURALBERTIN/GEFFROYAGECP",https://www.kibo.mg/tananarive/scolaire-et-universitaire/37888-la-belle-et-le-clochard-joyeux-noel.html,https://www.kibo.mg/tananarive/34588-home_default/la-belle-et-le-clochard-joyeux-noel.jpg,18200.0,Kibo,papeterie,scolaire-et-universitaire,__none__,1
La belle étoile,"RESUME DU LIVRE  LA BELLE ÉTOILE - BD ET JEUNESSEDirection l'aventure au grand air, par l'autrice des Filles au chocolat !Je m'appelle : DizzyMon âge : 12 ansJe suis : timide et organiséeMon style : jean et top à rayuresJ'aime : la vie avec mon pèreJe rêve : que ma mère m'emmène dans ses festivals de musique hippiesMon problème : mon rêve est en train de se transformer en cauchemar...AUTEUR Cassidy CathyAGEà partir de 12 ans",https://www.kibo.mg/tananarive/bd-et-jeunesse/38017-la-belle-etoile.html,https://www.kibo.mg/tananarive/34713-home_default/la-belle-etoile.jpg,40000.0,Kibo,papeterie,bd-et-jeunesse,__none__,1
La Bonne Galette - Les Lectures Naturelles,"RESUME : LA BONNE GALETTE - LES LECTURES NATURELLESUn livre pour entrer dans la lecture dès la maternelle.
Des phrases courtes et un vocabulaire simple adaptés aux lecteurs débutantsAUTEUR Alvarez CelineAGEMaternelle",https://www.kibo.mg/tananarive/scolaire-et-universitaire/11240-la-bonne-galette-les-lectures-naturelles.html,https://www.kibo.mg/tananarive/11684-home_default/la-bonne-galette-les-lectures-naturelles.jpg,34000.0,Kibo,papeterie,scolaire-et-universitaire,__none__,1
La constance du prédateur,"RÉSUMÉ : LA CONSTANCE DU PRÉDATEURUn thriller sur la transmission familiale du mal. Ils l'ont surnommé Charon, le passeur des morts. De son mode opératoire, on ignore tout, sauf sa signature, singulière : une tête d'oiseau. Il n'a jamais été arrêté, jamais identifié, malgré le nombre considérable de victimes qu'il a laissées derrière lui. Jusqu'à ce que ses crimes resurgissent du passé, dans les profondeurs d'une mine abandonnée... Plongez avec Ludivine Vancker dans le département des sciences du comportement, les profilers, jusque dans l'âme d'un monstre.AUTEURCHATTAM MAXIMEAGEAdulte",https://www.kibo.mg/tananarive/litterature-et-fictions/37836-la-constance-du-predateur.html,https://www.kibo.mg/tananarive/34536-home_default/la-constance-du-predateur.jpg,55000.0,Kibo,papeterie,litterature-et-fictions,__none__,1
La Doublure,"RESUME : LA DOUBLUREUne jeune femme fragile en quête d'un nouveau départ. Un couple magnétique et fascinant prêt à lui ouvrir les portes de son monde doré. Un trio pris au piège d'un jeu cruel et d'une dépendance fatale… Dans ce roman sombre et envoûtant, Mélissa Da Costa explore, à travers le récit d'une relation toxique, la face obscure de l'âme humaine et les méandres du désir. Après les succès de Tout le bleu du ciel, des Lendemains ou encore de Je revenais des autres, livres aux deux millions de lecteurs, l’écrivaine révèle une nouvelle...AUTEUR Da Costa MelissaAGEAdulte",https://www.kibo.mg/tananarive/litterature-et-fictions/11223-la-doublure.html,https://www.kibo.mg/tananarive/11612-home_default/la-doublure.jpg,58000.0,Kibo,papeterie,litterature-et-fictions,__none__,1
La familia grande,"RÉSUMÉ : LA FAMILIA GRANDELa familia grande c'est l'histoire d'une famille qui aime débattre, rire et danser, qui aime le soleil et l'été. Mais que faire face au poids du secret ? Que faire quand on sait ? Que faire quand son jumeau est victime, qu'il dit et qu'il demande le secret. Que l'on est jeune. Que l'on aime sa mère et son beau-père. Que la famille éclatera si l'on dit. Que l'on a personne à qui dire. Quand la mère refuse d'entendre. Que l'on admire et que l'on aime. Que l'emprise s'exerce. Ecrire. La familia grande c'est la famille de Camille Kouchner. Le récit incandescent d'une femme qui ose enfin raconter ce qui a longtemps fait taire la Familia grande. Camille Kouchner écrit le silence, et parle pour tous ceux qui n'osent pas..AUTEURKOUCHNER CAMILLEAGEAdulte",https://www.kibo.mg/tananarive/litterature-et-fictions/37824-la-familia-grande.html,https://www.kibo.mg/tananarive/34524-home_default/la-familia-grande.jpg,33000.0,Kibo,papeterie,litterature-et-fictions,__none__,1
La grammaire est une chanson douce,"RÉSUMÉ : LA GRAMMAIRE EST UNE CHANSON DOUCE« Elle était là, immobile sur son lit, la petite phrase bien connue, trop connue : Je t'aime.AUTEURORSENNA ERIK",https://www.kibo.mg/tananarive/litterature-et-fictions/37827-la-grammaire-est-une-chanson-douce.html,https://www.kibo.mg/tananarive/34527-home_default/la-grammaire-est-une-chanson-douce.jpg,53900.0,Kibo,papeterie,litterature-et-fictions,__none__,1
La guerre 1914-1918,"RESUME DU LIVRE  LA GUERRE 1914-1918 - BD ET JEUNESSEGrâce à ce documentaire très illustré, apprends en détails des évènements marquants de la Première Guerre mondiale : les raisons de cette guerre, la vie dans les tranchées, les différentes armes, le tournant de la guerre, etc...Au début du livre, découvre des images à découper pour réaliser un exposé.AUTEUR Sagnier ChristineAGEde 6 à 9 ans",https://www.kibo.mg/tananarive/bd-et-jeunesse/38001-la-guerre-1914-1918.html,https://www.kibo.mg/tananarive/34697-home_default/la-guerre-1914-1918.jpg,49000.0,Kibo,papeterie,bd-et-jeunesse,__none__,1
La guerre 1939-1945,"RESUME DU LIVRE  LA GUERRE 1939-1945 - BD ET JEUNESSEGrâce à ce documentaire très illustré, apprends en détails les événements marquants de la Deuxième Guerre mondiale : les raisons de cette guerre, les différentes armes, le tournant de la guerre, etc...Au début du livre, découvre des images à découper pour réaliser un exposé.AUTEUR Sagnier ChristineAGEde 6 à 9 ans",https://www.kibo.mg/tananarive/bd-et-jeunesse/38000-la-guerre-1939-1945.html,https://www.kibo.mg/tananarive/34696-home_default/la-guerre-1939-1945.jpg,49000.0,Kibo,papeterie,bd-et-jeunesse,__none__,1
La guérison des 5 blessures,"RESUME DU LIVRE LA GUÉRISON DES 5 BLESSURES - VIE PRATIQUE
Voici la suite tant attendue des 5 blessures qui empêchent d'être soi-même, le livre best-seller de Lise Bourbeau.Voici la suite tant attendue du best-seller de Lise Bourbeau, Les 5 blessures qui empêchent d'être soi-même.De quels moyens concrets dispose-t-on pour guérir nos souffrances ? Comment apprendre à reconnaître nos blessures et mieux appréhender quand celles-ci se réveillent ?En appliquant les conseils de Lise Bourbeau, vous prendrez conscience des innombrables occasions où l'ego dirige nos pensées, nos paroles et nos actes. Cette prise de conscience est non seulement une condition indispensable à la guérison, mais saura également vous aider à manifester les besoins essentiels de votre âme pour trouver la paix intérieure.?Lise BOURBEAU, auteur de nombreux best-sellers traduits dans le monde entier, est la fondatrice des éditions E.T.C. Écoute Ton Corps , devenues la plus grande école du développement personnel au Québec.Tous les succès de Lise BOURBEAU sont chez Pocket
AUTEUR
Bourbeau Lise
AGE
Adultes",https://www.kibo.mg/tananarive/cuisine-sante-et-bien-etre/38020-la-guerison-des-5-blessures.html,https://www.kibo.mg/tananarive/34716-home_default/la-guerison-des-5-blessures.jpg,50000.0,Kibo,papeterie,cuisine-sante-et-bien-etre,__none__,1
La ligue des dragonniers 01 - L'attaque du mage noir,"RESUME DU LIVRE  LA LIGUE DES DRAGONNIERS 01 - L'ATTAQUE DU MAGE NOIR - BD ET JEUNESSEUne sombre menace plane sur lAcadémie draconique. Le mage noir Torvald a envoyé ses soldats pour envahir lécole et semparer des dragons. Mais en labsence des professeurs, seuls les apprentis dragonniers sont à même de défendre lAcadémie. Samar, Ezra et Adriel, trois élèves liés par lamitié, seront-ils assez puissants pour contrer larmée de Torvald ?AUTEUR Livre/brivetAGEà partir de 6 ans",https://www.kibo.mg/tananarive/bd-et-jeunesse/37977-la-ligue-des-dragonniers-01-l-attaque-du-mage-noir.html,https://www.kibo.mg/tananarive/34674-home_default/la-ligue-des-dragonniers-01-l-attaque-du-mage-noir.jpg,32000.0,Kibo,papeterie,bd-et-jeunesse,__none__,1
La ligue des dragonniers 03 - Le piège de l'alchimiste,"RESUME DU LIVRE  LA LIGUE DES DRAGONNIERS 03 - LE PIÈGE DE L'ALCHIMISTE - BD ET JEUNESSEUne nuit, Samar est assaillie par un affreux cauchemar. Un cauchemar dans lequel elle voit un dragon en grande souffrance, pris au piège de chaînes maléfiques. La vision paraît si réelle que la jeune fille na aucun doute : ce dragon a besoin de son aide ! Mais parviendra-t-elle à retrouver sa trace sans éveiller les soupçons sur sa magie noire ?AUTEUR Livre/brivetAGEà partir de 6 ans",https://www.kibo.mg/tananarive/bd-et-jeunesse/37979-la-ligue-des-dragonniers-03-le-piege-de-l-alchimiste.html,https://www.kibo.mg/tananarive/34675-home_default/la-ligue-des-dragonniers-03-le-piege-de-l-alchimiste.jpg,32000.0,Kibo,papeterie,bd-et-jeunesse,__none__,1
La méthode foutez-vous la paix !,"RESUME DU LIVRE  LA MÉTHODE FOUTEZ-VOUS LA PAIX ! - VIE PRATIQUELa mise en pratique de la méthode Foutez-vous la paix !La méthode "" Foutez vous la paix "" offre une approche surprenante et efficace pour résoudre toutes vos difficultés.Vous est-il déjà arrivé de faire une insomnie ?Plus vous vous dites "" il faut que je dorme "", moins vous vous endormez.En revanche, si vous vous foutez la paix, que vous revenez par exemple à votre corps, qui lui, ne demande qu'à dormir, vous vous endormez sans difficulté.Tel est le principe que ce livre explique et met en uvre pour tous les problèmes de la vie courante (je me sens angoissé(e) ; je ne sais pas dire non ; je pense trop).Apprenez à repérer votre manière à vous de vous mettre la pression, découvrez comment vous en libérer et comment prendre appui sur les atouts et les forces que vous portez en vous.Tous les grands succès de FABRICE MIDAL sont chez PocketAUTEUR Midal FabriceAGEAdultes",https://www.kibo.mg/tananarive/cuisine-sante-et-bien-etre/38029-la-methode-foutez-vous-la-paix-.html,https://www.kibo.mg/tananarive/34725-home_default/la-methode-foutez-vous-la-paix-.jpg,51000.0,Kibo,papeterie,cuisine-sante-et-bien-etre,__none__,1
La Moufle - Les Lectures Naturelles,"RESUME : LA MOUFLE - LES LECTURES NATURELLESUn livre pour entrer dans la lecture dès la maternelle.
Des phrases courtes et un vocabulaire simple adaptés aux lecteurs débutantsAUTEUR Alvarez/MachadoAGEMaternelle",https://www.kibo.mg/tananarive/scolaire-et-universitaire/11242-la-moufle-les-lectures-naturelles.html,https://www.kibo.mg/tananarive/11679-home_default/la-moufle-les-lectures-naturelles.jpg,34000.0,Kibo,papeterie,scolaire-et-universitaire,__none__,1
La reine des neiges - 365 histoires pour le soir - la reine des neiges,RÉSUMÉ : LA REINE DES NEIGES - 365 HISTOIRES POUR LE SOIR - LA REINE DES NEIGESLes plus belles histoires des personnages de La Reine des Neiges 1 et 2 pour rêver tous les soirs de l'année !AUTEURCOLLECTIFAGEà partir de 4 ans,https://www.kibo.mg/tananarive/bd-et-jeunesse/37795-la-reine-des-neiges-365-histoires-pour-le-soir-la-reine-des-neiges.html,https://www.kibo.mg/tananarive/34495-home_default/la-reine-des-neiges-365-histoires-pour-le-soir-la-reine-des-neiges.jpg,109000.0,Kibo,papeterie,bd-et-jeunesse,__none__,1
La reine des neiges - les grands classiques,RÉSUMÉ : LA REINE DES NEIGES - LES GRANDS CLASSIQUESToute l'histoire des films Disney! à lire et à revivre. Vivez la magie Disney en tournant les pages de cet album de 80 pages retraçant l'histoire originale de La Reine des Neiges et de ses plus belles images.AUTEURCOLLECTIFAGEà partir de 3 ans,https://www.kibo.mg/tananarive/bd-et-jeunesse/37793-la-reine-des-neiges-les-grands-classiques.html,https://www.kibo.mg/tananarive/34493-home_default/la-reine-des-neiges-les-grands-classiques.jpg,60000.0,Kibo,papeterie,bd-et-jeunesse,__none__,1
La reine des neiges 2 - le roman du film,RÉSUMÉ : LA REINE DES NEIGES 2 - LE ROMAN DU FILMComment les deux amants parviendront-ils à échapper à la colère du roi Marc ? Arriveront-ils à déjouer les pièges que leur tendent leurs puissants ennemis ?...AUTEURWALT DISNEY COMPANYAGEà partir de 8 ans,https://www.kibo.mg/tananarive/bd-et-jeunesse/37781-la-reine-des-neiges-2-le-roman-du-film.html,https://www.kibo.mg/tananarive/34481-home_default/la-reine-des-neiges-2-le-roman-du-film.jpg,36000.0,Kibo,papeterie,bd-et-jeunesse,__none__,1
La reine des neiges 2 - mon histoire du soir - olaf aime les livres -,"RÉSUMÉ : LA REINE DES NEIGES 2 - MON HISTOIRE DU SOIR - OLAF AIME LES LIVRES -Histoire : Le bibliothécaire d'Arendelle doit s'absenter quelques jours. Pour éviter de fermer, Anna suggère qu'Olaf garde la boutique.AUTEURCOLLECTIFAGEà partir de 2 ans",https://www.kibo.mg/tananarive/bd-et-jeunesse/37791-la-reine-des-neiges-2-mon-histoire-du-soir-olaf-aime-les-livres-.html,https://www.kibo.mg/tananarive/34491-home_default/la-reine-des-neiges-2-mon-histoire-du-soir-olaf-aime-les-livres-.jpg,17000.0,Kibo,papeterie,bd-et-jeunesse,__none__,1
La Réunion kely,"RESUME DU LIVRE REUNION KELY (LA) - BD ET JEUNESSEA Madagascar, pays parmi les plus pauvres de la planète, inexorablement des centaines de personnes quittent tous les ans leur village natal pour tenter leur chance à Tananarive, la capitale. Si quelques chanceux s'en sortent et trouvent du travail, la majorité, à bout de forces et de ressources finissent par s'installer dans des bidonvilles. La Réunion kely est le plus célèbre d'entre eux. En quelques années, plus d'un millier de ces malheureux s'y sont sédentarisés et vivent essentiellement de la vente d'objets récupérés dans les bacs à ordures. Fabrice, homme fier et déterminé habite La Réunion kely où sont nés ses deux enfants. Cet album raconte son histoire, ses combats quotidiens mais aussi ses espoirs et sa volonté d'un avenir meilleur. Un témoignage fort, émouvant et sublimement mis en vie par le style graphique spectaculaire d'un auteur autodidacte : Liva.AUTEURDwaAGEAdulte",https://www.kibo.mg/tananarive/bd-et-jeunesse/37960-la-reunion-kely.html,https://www.kibo.mg/tananarive/34657-home_default/la-reunion-kely.jpg,96000.0,Kibo,papeterie,bd-et-jeunesse,__none__,1
La ritournelle,"RÉSUMÉ : LA RITOURNELLEDans certaines familles, année après année, les repas de fête se ressemblent : mêmes plats, mêmes convives, mêmes discussions. Mais un rien peut suffire pour que les bonnes manières volent en éclats : non-dits, vieilles rancunes, mauvaise foi Le moment arrive des règlements de comptes en bonne et due forme.AUTEURVALOGNES AURELIEAGEAdulte",https://www.kibo.mg/tananarive/litterature-et-fictions/37822-la-ritournelle.html,https://www.kibo.mg/tananarive/34522-home_default/la-ritournelle.jpg,39400.0,Kibo,papeterie,litterature-et-fictions,__none__,1
Lancelot ou le chevalier de la charrette,"RÉSUMÉ : LANCELOT OU LE CHEVALIER DE LA CHARRETTEÀ la cour du roi Arthur, alors que la fête bat son plein, Méléagant le maudit, sème encore une fois la peur et la désolation : la reine Guenièvre est enlevée.AUTEURCHRETIEN DE TROYESAGECollège",https://www.kibo.mg/tananarive/scolaire-et-universitaire/37875-lancelot-ou-le-chevalier-de-la-charrette.html,https://www.kibo.mg/tananarive/34575-home_default/lancelot-ou-le-chevalier-de-la-charrette.jpg,18000.0,Kibo,papeterie,scolaire-et-universitaire,__none__,1
